Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	A7	A9	B8	B10	B12	D7	D9	B7	B9	D8	D10	D12	A8	A10	A12	C8	C10	C12
Compound763	tretamine3-mercaptohexyl butyrateVal-SerN-(3-carboxypropanoyl)-N-hydroxyputrescine	C9 H12 N6; C10 H20 O2 S; C8 H16 N2 O4; C8 H16 N2 O4	NA; NA; NA	NA; NA; NA	204.11839	4.144	1907960.20166111	1832644.0396519	2129702.19024226	2690617.33137986	3411888.2417317	669836.68962832	1731289.52746524	1997030.51812849	610919.034232548	3752238.33628377	3676615.50068955	1283183.35023827	4031275.322736	5719268.67597049	3039241.9544724	1897359.50169429	3105585.80256899	2343284.75035362
Compound766	Xanthurenic acid	C10 H7 N O4	NA	NA	205.03836	3.622	36467.4413209125	75471.0562241013	178028.089892297	769068.606903592	470085.920794706	123825.430748444	56815.2034381476	84044.6474484808	78876.145871235	44815.0721582134	2793779.63359978	13027.4312498118	316123.578571713	303788.524389454	910145.647731627	979654.387078533	1459291.68201439	275354.36133632
Compound773	3-Oxalomalic acid	C6 H6 O8	NA	NA	206.0068	3.427	157894.578196114	157650.236763641	401547.792750869	251007.313310084	410347.204025332	130326.583473088	68449.4746693595	143000.802367596	80316.7305591245	2149872.01498775	694577.854254334	653513.055894734	377104.307576806	1551929.09028438	307047.796388534	1024820.58482153	401167.124881308	452935.152567584
Compound775	GLY-MET	C7 H14 N2 O3 S	NA	NA	206.07173	10.099	16557.4927958186	16223.3986639567	42139.3927641135	2314.76150473297	39155.4045504104	10353.3267268383	13378.2561499678	98810.879551872	11236.2035546052	24104.6522020766	45187.0045284404	1938.22834107256	21223.1472853692	96763.7666819682	30305.2426323586	4462.73829471399	2453.31386587533	2184.02730243758
Compound777	Threonylserine	C7 H14 N2 O5	NA	NA	206.08999	3.577	780103.21203117	338867.421398482	240742.216354853	329286.573972082	545514.946040196	87050.1986658281	341511.440685828	417459.30951962	76295.6464150724	477313.822782766	302684.408205196	108746.563900994	472675.877835471	1445476.2179633	407817.975430109	224035.802833049	312803.390552681	219249.450248885
Compound780	4-(2-Aminophenyl)-2,4-dioxobutanoic acid	C10 H9 N O4	NA	NA	207.05226	12.312	3750987.07833894	1483753.33519222	53563377.5229362	5780790.56906103	2770189.84043972	710930.519201069	4767158.66069182	215056.028016569	681902.914226782	8614395.81633645	6182433.49537249	1466875.76550877	41999408.4116413	19337156.8368668	13226222.6782097	5232884.51118561	9353045.66751852	5324792.80057565
Compound784	246I1D7TDL	C13 H21 N O	NA	NA	207.16217	16.714	46148.4568800724	43655.2718165212	125362.396947096	49179.5741765662	95807.6551882667	34589.4395052218	22005.5180061159	29688.0155416286	17183.842632898	178302.005616256	35930.851011586	418722.375592897	111165.929656198	112885.67694395	40067.3434675504	39747.7086507616	28361.6267029536	53308.599192639
Compound790	methyl isoquinoline-3-carboxylate	C11 H9 N O2	NA	NA	209.04269	4.313	1351947.95927597	1008864.44603692	500882.294729205	222044.159152636	784787.074831152	1069964.6577599	985103.000828379	1477244.21298855	808806.725684486	1690790.16697097	734531.643537818	367516.006786773	330935.163033309	665117.281040033	314402.080040333	843784.083223989	301274.940281622	488914.260136612
Compound798	Hept-2-ulose	C7 H14 O7	NA	NA	210.07313	3.92	180478.774563089	136034.74852745	350147.299959467	924215.073533897	297351.682800348	134538.972792217	173017.250934749	120208.57329583	148002.455718425	161456.847950278	2305135.18605314	83779.8452743379	539386.899155785	1405962.20902861	838128.740605936	1113850.79525198	2088914.21057321	469524.795351796
Compound803	3-(2-methylpropyl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione	C11 H18 N2 O2	NA	NA	210.13657	4.647	252979.772344252	89530.0036721719	63010.5469939836	19837.6201720538	36927.4496479717	125858.269057448	64045.6017208595	58967.4602850692	99299.2684070017	84564.9825205183	56840.5659536919	111867.786210197	69931.1100798289	85960.2291041998	34211.6759643319	55206.819820167	29452.6661041444	22450.6115427423
Compound804	5-Methyl-2-octyl-3(2H)-furanone	C13 H22 O2	NA	NA	210.16177	17.928	210579.330412618	737157.417277671	966846.434044394	1591837.94186154	845044.295154573	238410.377004665	80618.3407736279	131639.060121121	70566.8956177905	1708153.08312397	512047.461478547	2486593.3695048	330990.225269595	458079.157226619	960768.401190483	387637.934702335	606857.149739389	515723.297305246
Compound805	Methyldopa	C10 H13 N O4	NA	NA	211.08446	4.102	81905.9860408946	37751.9293552855	313939.430697574	381357.606294648	159726.470755872	42568.8992893931	53782.3977521227	62504.914426098	27014.2152807596	162219.640773473	407930.049116841	124598.001264	356298.005719879	287574.195455414	293465.848645373	315977.16102303	413375.062027673	245962.500556839
Compound806	Zalcitabine	C9 H13 N3 O3	NA	NA	211.09561	4.888	31963.6888025235	36608.9736472777	98119.904932674	62555.8427323548	74197.5644958829	28038.4135890924	47224.723640503	26916.3864962948	15223.3164396649	169963.416466941	50991.1519647094	43742.151539452	104244.044916694	246638.717606664	96485.8760037975	97335.1316874776	417277.102445799	155480.352525307
Compound810	Pro-Pro	C10 H16 N2 O3	NA	NA	212.11591	9.915	81687.7894965537	63584.1641187793	333918.794104778	84861.2780499695	351100.894260033	218122.441552749	163995.608299395	206291.455423202	306793.407341639	314273.980851733	3292367.99951862	19446.5597464218	148727.537111289	461174.214974125	241707.797500383	236577.010334012	234439.248512183	81807.2212789519
Compound813	Brivaracetam	C11 H20 N2 O2;	NA	NA	212.15206	16.874	8259341.25224483	7607467.42831146	160893.707527658	199718.147396641	316600.702905401	5928790.37932632	4058503.6471297	3745134.73614007	3891459.09132966	61650.2777719139	39635.5647567575	151413.679005221	189762.912222668	170211.646506013	46274.2979832624	109285.38359501	130917.311032546	472688.93288041
Compound815	2,6-Di-iso-propylnaphthalene	C16 H20	NA	NA	212.15627	17.539	943572.963988959	847650.747228668	1575968.28698026	256496.015577552	2681011.83362696	34576.384564288	599255.709284799	27864.283476617	47665.6796469153	484838.558868341	175478.41572882	41799.8941161734	1639275.68992076	659425.484160536	122002.052231314	173812.431892642	45959.5592083165	91653.6777295429
Compound816	YQ2978400	C13 H24 O2	NA	NA	212.17751	13.58	31265.9433237653	30037.3873378337	63080.5694965218	57071.7291312212	61814.1697312855	15598.7088831176	15122.5800797925	23272.7461729565	14395.8444238681	48247.5295296473	47756.1057681349	21186.6503672015	51911.8068355915	446133.428584181	215382.597054262	923511.522608018	415711.243049748	249755.248306083
Compound821	4-[5-(Trifluoromethyl)-1H-pyrazol-3-yl]pyridine	C9 H6 F3 N3	NA	NA	213.05126	3.571	142138.724803309	50109.741388763	1420326.16376382	209153.993839506	299039.987349815	13691.4668058696	32094.9746400608	15125.0379521346	18081.9383483009	499836.390118983	34741.2198837085	100954.188077465	2306444.15156783	972208.756234427	86809.2306097898	243796.260486472	99690.600540233	124484.134567421
Compound822	Baclofen	C10 H12 Cl N O2	NA	NA	213.05556	14.165	214539.955914065	201190.240374869	221426.79881921	1309510.12359051	228870.214802663	99109.6439652273	28960.8640284217	59318.987687542	76229.4695459997	107637.275693385	288337.261415286	1663355.43399168	215850.427385955	204728.204420484	142784.360379992	184412.773806278	830297.193760715	603401.175259541
Compound825	C7-HSL	C11 H19 N O3	NA	NA	213.13605	15.227	104948.989280197	29688.4825360554	331493.59102072	956530.876419339	137902.761541594	143691.842024631	91521.4021686565	23724.3652321139	50623.5424196255	104607.938921367	458459.753179832	55722.294541734	562948.376045544	205703.305433316	324364.763973533	1653678.0978443	694283.591352141	648566.62169818
Compound830	(S)-ACPA	C8 H10 N2 O5	NA	NA	214.05989	5.593	90573.5705647708	88792.1790453968	158131.139048016	16376.3384908565	109042.64376277	6120.191269669	14105.9778782478	8601.36116230232	5043.01078942973	2413621.33963838	11487.6962391923	9203.21918913042	149864.901754019	153220.225658435	23740.9804566653	39942.1260671713	44238.2457044866	11666.3555849954
Compound833	1-(beta-D-Ribofuranosyl)-1,2-dihydropyrimidine	C9 H14 N2 O4	NA	NA	214.09518	5.387	815778.38925998	272270.452841704	211765.32532874	279995.031412027	171829.120890268	117455.309147839	93325.1558188238	136505.985359218	69787.853332801	273198.843510972	452496.269593897	130086.71224991	434177.235041344	602926.126959825	238081.740812361	323287.166217781	414005.22019723	267672.243938029
Compound835	Val-pro	C10 H18 N2 O3	NA	NA	214.13146	5.394	2723690.64652972	1639255.57070155	3535763.51827531	1310152.4746839	2395533.62959831	419409.919375239	524191.060997885	1165588.78419653	302192.209554308	1949726.77746269	2092129.31535795	155743.631469548	2788800.45045515	9334445.48206743	1043792.67322236	1112474.3758917	1025668.77674194	910838.202077525
Compound839	Desthiobiotin	; C10 H18 N2 O3; C10 H18 N2 O3; C10 H18 N2 O3	NA; NA; NA	NA; NA; NA	214.13161	4.221	1928741.21795373	1209317.59280293	3409290.21330473	1625926.16709805	2811997.36424196	538162.549633234	1018078.29452652	1067225.59149893	520120.088841422	3984660.37477263	2685821.72081413	822077.986484964	6656810.69287116	14220263.2602442	2588433.83695458	1357215.6945158	1645198.37277486	1182998.34906114
Compound841	4-nitro-6-oxohepta-2,4-dienedioic acid	C7 H5 N O7	NA	NA	215.00716	3.355	52181.6502668074	37898.6257094524	194728.107339947	157706.206733497	168919.830922807	32544.8117764108	3473.60123794384	22310.284549421	22479.0850604688	1173703.39278466	160711.388679706	766749.354582424	210550.291570554	605666.350450227	95959.3259813119	420195.750163951	262634.255567466	237408.916603586
Compound856	6-(4-methoxyphenyl)pyrimidine-2,4-diamine	C11 H12 N4 O	NA	NA	216.09719	4.653	167604.619276436	79612.0519278271	151703.181184188	1452009.60256964	253263.392681026	124888.659402743	89680.0317925714	46070.8278939088	125139.112697278	122558.615312682	716352.923614222	369073.254030606	104631.117737834	172945.27449887	163447.103538725	455740.664429939	242218.083818557	2431560.73787746
Compound860	thr-pro	C9 H16 N2 O4	NA	NA	216.11082	4.057	904209.505064517	606245.16253766	4962739.1052637	1510200.79398287	2709794.30171007	423416.768396096	390584.045046643	643436.67959528	345721.582453531	8323831.32377781	2708700.09195009	1062733.43762125	5979598.63700363	14143933.3005833	2300379.92071878	3698408.67505347	1854958.81040293	1131776.00798652
Compound861	ACETYL ARGININE	C8 H16 N4 O3	NA	NA	216.12239	4.058	71960.3374759925	66657.4888410541	734499.660419551	1109760.8725324	720942.614244788	96491.3834449619	321446.447564715	47496.3554598908	62266.2008064626	280304.16486793	1312328.59322955	154960.068060909	819289.430715437	612394.693783175	1234197.07798748	713096.568447381	1596534.02707006	734263.883447726
Compound864	Valylvaline	C10 H20 N2 O3	NA	NA	216.14731	4.602	230655.678778403	256264.723255607	63759.176842808	109822.488432713	258965.243115793	20895.7021202797	134820.343776713	310165.329546566	68757.6494543806	219904.620961411	154184.900291332	128612.834672766	498740.031114439	1330410.36303949	195321.667029262	144331.017558287	689937.871601178	297782.441232994
Compound868	L-Alanyl-L-glutamine	C8 H15 N3 O4	NA	NA	217.10551	3.733	497462.796500246	249919.261102379	54209.6460494445	44985.1376981342	60304.668544575	52337.637788629	249510.039276947	305973.439548997	27444.1556851512	47771.4051169234	165884.636851958	48826.2045591662	238849.624150508	417549.176861922	34908.8145458354	44674.7035259102	52683.55420768	33206.1636534975
Compound870	propionylcarnitine	C10 H19 N O4	NA	NA	217.1312	5.396	412790.612178146	203049.607375392	233719.95296053	97057.4816011015	195734.99680201	238679.028471018	102832.848515355	243559.360378645	315440.668299055	589520.865295941	160002.902145457	107931.622001757	1075995.801919	245540.656972956	48457.6456779964	126281.228892488	122142.093123208	84849.045242691
Compound872	b-Ala-Lys	C9 H19 N3 O3	NA	NA	217.14244	3.512	433712.083084675	104738.576443605	117553.789908575	108119.653096308	127908.763419484	53116.0958998446	74379.6056361383	287441.65358174	23948.0075740718	154580.102117581	72443.1354953968	151880.220812234	370543.715496783	1012391.71999045	131126.81765793	127607.281016567	160350.187600213	141159.246858361
Compound879	2-(3,5-dimethyl-1H-pyrazol-4-yl)-3-nitropyridine	C10 H10 N4 O2	NA	NA	218.07534	3.441	1345647.33527746	767512.233676658	413314.950051417	674850.21011505	701974.229876029	716723.763014489	621197.612421398	1395607.17442472	489495.69882614	1372877.91425078	1320338.56328147	904355.449552394	269519.498632054	871088.754339827	780341.218178162	1553850.7197334	1295687.09972729	1476903.93791442
Compound880	Seryl-4-hydroxyproline	C8 H14 N2 O5	NA	NA	218.08951	4.684	393159.796476822	326368.312300932	492911.966822057	263370.956110558	128811.94451043	97531.3744482593	208291.732006584	336871.822772044	79339.4686883759	469384.016515831	265197.732987134	273460.65228966	285420.961644735	482633.054960906	304936.08675943	336900.092180581	749079.425178985	235645.992284646
Compound883	Ala-Glu	C8 H14 N2 O5; C10 H19 O P S	NA; NA	NA; NA	218.0901	4.154	1080825.28506941	668781.840905093	805534.500059578	1128499.13772123	1081056.30442693	342293.759254391	606583.488301074	597413.118280024	276139.51497388	1104557.25951476	1355615.01206457	1469676.45066443	1486492.9721142	1669549.64978054	1172592.7799767	1206746.72307708	1518302.53434665	1114899.66710393
Compound884	2-hydroxysebacic acid	C10 H18 O5	NA	NA	218.11456	13.53	52415.6566388569	15963.3057736328	186706.486006696	144345.297958027	24492.1632358031	37090.2953729882	49009.7204694799	6975.6869089978	42465.3821464398	94866.9675231098	92572.9230414964	28212.7817220232	73407.2020886581	103452.080175406	43928.8602667157	85837.6960795524	789191.788340693	125595.233997598
Compound885	Ser-Leu	C9 H18 N2 O4	NA	NA	218.12601	10.807	1384183.43320699	1745728.60804931	475192.082903443	348008.738278883	994355.258534495	304356.076656248	1537165.05801	1518493.51792912	313140.74368189	1474950.64052955	805198.584887485	266778.077212959	1508797.38942889	1932473.75131994	634007.228733496	519605.60168013	682343.57538075	797787.29090819
Compound886	Valylthreonine	C9 H18 N2 O4	NA	NA	218.12647	4.167	2772950.06697049	1766218.55707353	1576291.57273421	2104287.54697672	2818896.29213138	558339.352350983	1699850.30861659	1812906.03965864	358587.169545391	2086602.07428773	3729743.32858059	1255725.02230015	4370876.09210968	4857852.80965002	2487672.9132891	1709189.70238604	3553561.21361207	3285904.79162532
Compound890	O-(3-Carboxypropanoyl)homoserine	C8 H13 N O6	NA	NA	219.07361	4.131	46700.1913577445	43166.854319605	163616.322333327	188238.528443826	143066.99860604	33657.4899734886	39517.3259273007	27387.1751707167	41964.5915923942	225489.019462798	405800.734948647	57366.8630437176	182842.343805507	295584.639515729	224111.488714242	274841.755733477	225317.316886162	69364.4569241236
Compound892	D-PANTOTHENIC ACID	C9 H17 N O5	NA	NA	219.11003	10.172	376135.138521756	224938.695471481	161944.371737106	62806.425030174	327641.845224429	150517.141584923	262823.897038621	443440.461361144	94885.2716843116	297725.843288164	50401.2522002596	11820.6877486655	461007.170761266	1073019.9574065	113437.414719253	98784.0059609563	69002.4049539164	19213.0670256329
Compound898	2-(4-chlorophenoxy)pyridin-3-amine	C7 H14 N2 P2 S; C11 H9 Cl N2 O	NA	NA	220.04294	3.552	112307.65789402	107656.029174973	222959.392870576	1425900.13099591	362727.391840077	127646.724751534	51092.8034432041	72928.9475685012	99368.5476011296	202345.837697333	1228310.57865093	59572.5517368422	1222728.13773342	1440171.62139518	1501215.49937087	2394174.36441331	1568359.86414835	661161.383502567
Compound900	ala-met	C8 H16 N2 O3 S	NA	NA	220.08757	4.195	108026.492131037	78011.5940422509	391424.368663717	321385.697839978	117437.714633859	28559.059054567	140363.68366842	141129.878895983	32873.2046535738	166448.770718625	140178.053656714	109870.580568629	185077.495538834	263520.748193952	175520.180805427	136243.332902812	99408.02386693	67235.1550897428
Compound902	thr-thr	C8 H16 N2 O5	NA	NA	220.10564	3.722	514488.502991668	411861.633521119	231318.076120866	213098.108013492	641430.638325661	56159.9206959974	458277.161374033	408808.959078144	72343.124455748	393571.060666763	190120.408709679	111755.980754233	552465.834646546	1479044.51963743	221760.355709146	205022.85162893	220795.329300816	170505.637291339
Compound903	2,6-Di-tert-butylbenzoquinone	C14 H20 O2	NA	NA	220.14621	17.205	240757.725185559	149569.438431734	347598.362781372	300298.447506595	122641.945042654	54452.3451389	77458.5169835123	70869.0126305344	70732.9686563425	256249.985864955	231618.736342722	126027.099342887	363411.926332629	467713.542196452	56405.9880703535	440257.532932766	250015.491152722	898481.813729548
